3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
2.10	0.8637	0.8575	0.8376	0.8108	0.7759	0.7350	0.6864	0.6293	0.5764	0.5166	0.4435	0.3796	0.3207	0.2721	0.2393	0.2374
1.85	0.8635	0.8572	0.8375	0.8108	0.7760	0.7354	0.6870	0.6303	0.5776	0.5181	0.4454	0.3818	0.3233	0.2752	0.2430	0.2424
1.63	0.8633	0.8571	0.8375	0.8108	0.7763	0.7358	0.6877	0.6312	0.5788	0.5196	0.4473	0.3841	0.3259	0.2782	0.2466	0.2472
1.43	0.8632	0.8570	0.8375	0.8110	0.7766	0.7364	0.6885	0.6323	0.5801	0.5213	0.4493	0.3864	0.3286	0.2813	0.2504	0.2521
1.26	0.8632	0.8570	0.8376	0.8112	0.7771	0.7370	0.6894	0.6335	0.5816	0.5230	0.4514	0.3889	0.3314	0.2845	0.2542	0.2571
1.11	0.8632	0.8571	0.8377	0.8115	0.7775	0.7377	0.6904	0.6348	0.5831	0.5248	0.4536	0.3914	0.3343	0.2878	0.2581	0.2622
0.98	0.8631	0.8570	0.8377	0.8116	0.7778	0.7381	0.6909	0.6355	0.5840	0.5260	0.4550	0.3931	0.3363	0.2901	0.2608	0.2657
0.87	0.8620	0.8559	0.8365	0.8102	0.7761	0.7361	0.6887	0.6329	0.5811	0.5227	0.4514	0.3891	0.3320	0.2855	0.2556	0.2594
0.77	0.8610	0.8548	0.8353	0.8088	0.7744	0.7342	0.6864	0.6303	0.5782	0.5195	0.4477	0.3852	0.3277	0.2809	0.2505	0.2532
0.67	0.8599	0.8536	0.8340	0.8073	0.7728	0.7323	0.6842	0.6277	0.5753	0.5162	0.4441	0.3812	0.3235	0.2763	0.2455	0.2471
0.59	0.8588	0.8525	0.8327	0.8059	0.7710	0.7303	0.6819	0.6251	0.5723	0.5130	0.4405	0.3773	0.3193	0.2718	0.2405	0.2410
0.52	0.8576	0.8513	0.8314	0.8044	0.7693	0.7283	0.6796	0.6224	0.5694	0.5097	0.4369	0.3734	0.3151	0.2673	0.2355	0.2350
0.46	0.8564	0.8501	0.8301	0.8029	0.7676	0.7263	0.6773	0.6198	0.5665	0.5065	0.4332	0.3694	0.3109	0.2628	0.2306	0.2291
0.40	0.8553	0.8489	0.8287	0.8013	0.7658	0.7243	0.6750	0.6171	0.5635	0.5032	0.4296	0.3655	0.3067	0.2584	0.2257	0.2232
0.35	0.8540	0.8476	0.8273	0.7998	0.7640	0.7222	0.6726	0.6144	0.5606	0.5000	0.4260	0.3617	0.3026	0.2540	0.2209	0.2174
0.31	0.8528	0.8463	0.8259	0.7982	0.7622	0.7202	0.6703	0.6117	0.5576	0.4967	0.4224	0.3578	0.2985	0.2496	0.2161	0.2117
0.27	0.8515	0.8449	0.8244	0.7965	0.7604	0.7181	0.6679	0.6090	0.5547	0.4934	0.4188	0.3539	0.2944	0.2453	0.2114	0.2061
0.24	0.8501	0.8436	0.8229	0.7949	0.7585	0.7159	0.6655	0.6063	0.5517	0.4902	0.4152	0.3501	0.2903	0.2410	0.2067	0.2005
0.21	0.8488	0.8422	0.8214	0.7932	0.7566	0.7138	0.6631	0.6036	0.5487	0.4869	0.4116	0.3462	0.2863	0.2367	0.2021	0.1950
0.18	0.8474	0.8407	0.8198	0.7914	0.7546	0.7116	0.6606	0.6008	0.5456	0.4836	0.4080	0.3424	0.2822	0.2325	0.1975	0.1896
0.16	0.8459	0.8392	0.8182	0.7897	0.7527	0.7094	0.6581	0.5980	0.5426	0.4803	0.4044	0.3386	0.2782	0.2283	0.1930	0.1842
0.14	0.8444	0.8377	0.8166	0.7879	0.7507	0.7072	0.6556	0.5952	0.5396	0.4770	0.4008	0.3347	0.2742	0.2241	0.1886	0.1789
0.12	0.8429	0.8362	0.8149	0.7861	0.7487	0.7049	0.6531	0.5924	0.5365	0.4737	0.3973	0.3310	0.2703	0.2200	0.1842	0.1737
0.10	0.8414	0.8346	0.8132	0.7842	0.7466	0.7026	0.6506	0.5896	0.5335	0.4704	0.3937	0.3272	0.2663	0.2159	0.1798	0.1686
0.09	0.8398	0.8329	0.8115	0.7823	0.7445	0.7003	0.6480	0.5867	0.5304	0.4670	0.3901	0.3234	0.2624	0.2118	0.1755	0.1635
0.08	0.8382	0.8313	0.8097	0.7804	0.7424	0.6980	0.6454	0.5838	0.5273	0.4637	0.3865	0.3196	0.2585	0.2078	0.1712	0.1585
0.07	0.8365	0.8296	0.8079	0.7784	0.7402	0.6956	0.6428	0.5809	0.5242	0.4604	0.3829	0.3159	0.2547	0.2038	0.1670	0.1536
0.06	0.8348	0.8278	0.8060	0.7764	0.7380	0.6932	0.6402	0.5780	0.5210	0.4570	0.3794	0.3121	0.2508	0.1999	0.1628	0.1488
