3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
0.98	1.0355	1.0341	1.0362	1.0352	1.0343	1.0327	1.0311	1.0306	1.0314	1.0302	1.0217	1.0208	1.0268	1.0253	1.0111	1.1466
0.87	1.0439	1.0425	1.0447	1.0436	1.0427	1.0410	1.0393	1.0389	1.0396	1.0385	1.0296	1.0287	1.0349	1.0333	1.0179	1.1591
0.77	1.0524	1.0508	1.0531	1.0521	1.0511	1.0494	1.0476	1.0471	1.0479	1.0467	1.0376	1.0366	1.0430	1.0413	1.0247	1.1715
0.67	1.0608	1.0593	1.0616	1.0605	1.0595	1.0577	1.0559	1.0554	1.0562	1.0550	1.0455	1.0445	1.0511	1.0493	1.0316	1.1840
0.59	1.0694	1.0677	1.0702	1.0690	1.0680	1.0661	1.0642	1.0637	1.0646	1.0633	1.0535	1.0524	1.0593	1.0574	1.0385	1.1966
0.52	1.0779	1.0762	1.0788	1.0775	1.0764	1.0746	1.0726	1.0721	1.0729	1.0716	1.0615	1.0604	1.0675	1.0656	1.0454	1.2091
0.46	1.0865	1.0848	1.0874	1.0861	1.0850	1.0831	1.0810	1.0805	1.0814	1.0800	1.0696	1.0685	1.0758	1.0737	1.0523	1.2218
0.40	1.0952	1.0934	1.0961	1.0948	1.0936	1.0916	1.0895	1.0890	1.0898	1.0884	1.0777	1.0766	1.0841	1.0820	1.0593	1.2345
0.35	1.1039	1.1021	1.1048	1.1035	1.1023	1.1002	1.0981	1.0975	1.0984	1.0970	1.0859	1.0847	1.0925	1.0903	1.0663	1.2474
0.31	1.1127	1.1108	1.1137	1.1123	1.1110	1.1089	1.1067	1.1061	1.1070	1.1055	1.0942	1.0930	1.1009	1.0986	1.0734	1.2604
0.27	1.1216	1.1197	1.1226	1.1211	1.1198	1.1176	1.1154	1.1148	1.1157	1.1142	1.1025	1.1013	1.1094	1.1071	1.0806	1.2735
0.24	1.1305	1.1285	1.1315	1.1300	1.1287	1.1265	1.1241	1.1235	1.1245	1.1229	1.1109	1.1096	1.1180	1.1156	1.0878	1.2867
0.21	1.1396	1.1375	1.1406	1.1391	1.1377	1.1354	1.1330	1.1323	1.1333	1.1317	1.1194	1.1181	1.1267	1.1242	1.0951	1.3001
0.18	1.1487	1.1466	1.1498	1.1482	1.1468	1.1444	1.1420	1.1413	1.1423	1.1406	1.1279	1.1266	1.1355	1.1329	1.1025	1.3137
0.16	1.1579	1.1558	1.1590	1.1574	1.1559	1.1535	1.1510	1.1503	1.1513	1.1496	1.1366	1.1352	1.1443	1.1416	1.1099	1.3273
0.14	1.1673	1.1651	1.1684	1.1667	1.1652	1.1627	1.1601	1.1594	1.1605	1.1587	1.1453	1.1439	1.1533	1.1505	1.1174	1.3412
0.12	1.1767	1.1744	1.1778	1.1761	1.1746	1.1720	1.1693	1.1686	1.1697	1.1679	1.1542	1.1527	1.1623	1.1594	1.1249	1.3552
0.10	1.1862	1.1839	1.1874	1.1856	1.1840	1.1814	1.1787	1.1779	1.1790	1.1772	1.1631	1.1616	1.1714	1.1685	1.1326	1.3694
0.09	1.1959	1.1935	1.1971	1.1952	1.1936	1.1909	1.1881	1.1873	1.1885	1.1866	1.1721	1.1707	1.1807	1.1777	1.1403	1.3839
0.08	1.2057	1.2032	1.2069	1.2050	1.2034	1.2006	1.1977	1.1969	1.1981	1.1961	1.1813	1.1798	1.1901	1.1870	1.1481	1.3986
0.07	1.2156	1.2131	1.2168	1.2149	1.2132	1.2104	1.2074	1.2066	1.2078	1.2058	1.1906	1.1891	1.1996	1.1964	1.1560	1.4135
0.06	1.2257	1.2231	1.2269	1.2250	1.2232	1.2203	1.2173	1.2164	1.2176	1.2156	1.2000	1.1984	1.2093	1.2059	1.1640	1.4286
