3	17
Pressure     SZA (degrees)
P_hPa       10  15  20  25  30  35  40  45  50  55  60  65  70  75  80  85	
0.21	2.0404	2.0398	2.0390	2.0366	2.0316	2.0281	2.0217	2.0116	2.0044	1.9986	1.9754	1.9469	1.9099	1.8541	1.7526	1.5156
0.18	2.0463	2.0457	2.0449	2.0424	2.0374	2.0339	2.0274	2.0174	2.0101	2.0043	1.9810	1.9523	1.9151	1.8590	1.7570	1.5188
0.16	2.0521	2.0515	2.0507	2.0482	2.0432	2.0397	2.0331	2.0230	2.0157	2.0099	1.9865	1.9577	1.9203	1.8639	1.7613	1.5219
0.14	2.0579	2.0573	2.0565	2.0540	2.0489	2.0454	2.0388	2.0287	2.0214	2.0155	1.9920	1.9631	1.9255	1.8688	1.7657	1.5251
0.12	2.0636	2.0630	2.0622	2.0598	2.0547	2.0511	2.0445	2.0344	2.0269	2.0211	1.9974	1.9684	1.9306	1.8736	1.7700	1.5282
0.10	2.0693	2.0687	2.0680	2.0655	2.0604	2.0568	2.0501	2.0400	2.0325	2.0266	2.0028	1.9737	1.9357	1.8784	1.7742	1.5312
0.09	2.0751	2.0744	2.0737	2.0712	2.0660	2.0625	2.0557	2.0456	2.0381	2.0321	2.0082	1.9790	1.9408	1.8832	1.7785	1.5343
0.08	2.0807	2.0801	2.0794	2.0769	2.0717	2.0681	2.0613	2.0511	2.0436	2.0376	2.0136	1.9842	1.9459	1.8879	1.7827	1.5373
0.07	2.0864	2.0858	2.0850	2.0826	2.0773	2.0737	2.0669	2.0567	2.0491	2.0431	2.0190	1.9895	1.9509	1.8926	1.7869	1.5402
0.06	2.0920	2.0914	2.0906	2.0882	2.0829	2.0793	2.0724	2.0622	2.0546	2.0485	2.0243	1.9947	1.9559	1.8973	1.7910	1.5431
